date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-27,SE,0,1641803,0.23594050542143,0.5189988273591493,0.051902813257750036,0.23462081317398384,0.23594050542143
2020-03-28,SE,0,1641803,0.2590039281962201,0.5352247845658467,0.050670167898825724,0.22782818235918506,0.2590039281962201
2020-03-29,SE,0,1641803,0.28546552286407284,0.5702639968879997,0.04590877883603883,0.2210120965481338,0.28546552286407284
2020-03-30,SE,0,1641803,0.2892030165242963,0.6099839334970918,0.0433437916621446,0.2111994316019144,0.2892030165242963
2020-03-31,SE,0,1641803,0.3003100586280263,0.6508728115857583,0.06589829432957611,0.20686251355323432,0.3003100586280263
2020-04-01,SE,0,1641803,0.3280652402396146,0.6982010243161211,0.07855493705371862,0.20477009820600606,0.3280652402396146
2020-04-02,SE,1,1641803,0.3608039249312148,0.7444118005263834,0.07903114637910384,0.2043242142553483,0.3608039249312148
2020-04-03,SE,0,1641803,0.41656146716368414,0.8168828713319723,0.07606487964757762,0.203843365651263,0.41656146716368414
2020-04-04,SE,1,1641803,0.445916474271826,0.8992618925484077,0.08681739950582654,0.2018065401923986,0.445916474271826
2020-04-05,SE,0,1641803,0.5020256021589322,0.9933637633414654,0.08369207805468197,0.19875965913707366,0.5020256021589322
2020-04-06,SE,0,1641803,0.5738520165406003,1.1182754527911545,0.10597952096330247,0.19291274961258795,0.5738520165406003
2020-04-07,SE,1,1641803,0.659163255235079,1.2393098514787706,0.15396520438853398,0.18735073757475085,0.659163255235079
2020-04-08,SE,1,1641803,0.774101063313632,1.3949182872371853,0.19084403113787515,0.1804625527955506,0.774101063313632
2020-04-09,SE,1,1641803,0.8854770691768905,1.5690520753611852,0.22151621335843866,0.17259595024516095,0.8854770691768905
2020-04-10,SE,1,1641803,1.021301438544261,1.7731777291684372,0.2759442859595088,0.16462270408947793,1.021301438544261
2020-04-11,SE,0,1641803,1.1733906282876054,1.9997419943488444,0.3686036448776376,0.15697006526202872,1.1733906282876054
2020-04-12,SE,0,1641803,1.367045171185223,2.259553198815743,0.4716409228731753,0.14971598737560374,1.367045171185223
2020-04-13,SE,0,1641803,1.5689826768642643,2.518125949509093,0.5923406584060811,0.14472021575216756,1.5689826768642643
2020-04-14,SE,0,1641803,1.80385370212102,2.833906240469968,0.7420216755162223,0.14004067182959026,1.80385370212102
2020-04-15,SE,2,1641803,2.0926285730697414,3.1907795480664807,0.9309206765556204,0.1335360016978061,2.0926285730697414
2020-04-16,SE,2,1641803,2.4115389403906486,3.599437139886132,1.164567481362739,0.12701609728619506,2.4115389403906486
2020-04-17,SE,1,1641803,2.7796056386726997,4.012819034649538,1.4552247866484396,0.12152212438829417,2.7796056386726997
2020-04-18,SE,5,1641803,3.2069580768521426,4.525914479861857,1.8179771166559109,0.11625423178035045,3.2069580768521426
