date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-26,PI,0,9360,0.7919055869485097,1.092420212919646,0.5301823941786058,0.7919055869485097,
2020-03-27,PI,0,9360,0.8942588180542069,1.2215477384962226,0.6046371554475114,0.8942588180542069,
2020-03-28,PI,0,9360,1.0091401439996472,1.364104199686022,0.6889762116721848,1.0091401439996472,
2020-03-29,PI,0,9360,1.1375960295782872,1.5219752206069268,0.7847297229900727,1.1375960295782872,
2020-03-30,PI,7,9360,1.277861050726793,1.697057036545531,0.8933885753321653,1.277861050726793,
2020-03-31,PI,0,9360,1.4439104523145432,1.891330675743348,1.0167613534558717,1.4439104523145432,
2020-04-01,PI,1,9360,1.6248345391006151,2.1069029731621622,1.1569077735396005,1.6248345391006151,
2020-04-02,PI,0,9360,1.8273025443263016,2.3460399911336944,1.3160909714625704,1.8273025443263016,
2020-04-03,PI,2,9360,2.054355074639605,2.6111861798630565,1.4968180483067437,2.054355074639605,
2020-04-04,PI,2,9360,2.299618074959831,2.9049766644128003,1.7018804408690775,2.299618074959831,
2020-04-05,PI,0,9360,2.5792848577381675,3.230219321805716,1.9344461831421496,2.5792848577381675,
2020-04-06,PI,1,9360,2.8946551376170064,3.5899674104965533,2.1980189477473067,2.8946551376170064,
2020-04-07,PI,2,9360,3.255050251639764,3.987460409581442,2.4964966269014344,3.255050251639764,
2020-04-08,PI,7,9360,3.651594329660292,4.426108269602606,2.834219660508893,3.651594329660292,
2020-04-09,PI,1,9360,4.100547961950156,4.9095030526495,3.2160472963331825,4.100547961950156,
2020-04-10,PI,1,9360,4.601655281371578,5.444410415427798,3.647176442007118,4.601655281371578,
2020-04-11,PI,3,9360,5.1562132530492475,6.0540508511249245,4.1333883752624345,5.1562132530492475,
2020-04-12,PI,6,9360,5.783177059150847,6.725356949225607,4.680934179903688,5.783177059150847,
2020-04-13,PI,5,9360,6.471102153954494,7.462966220299172,5.2965443923898965,6.471102153954494,
2020-04-14,PI,16,9360,7.231358880054567,8.27146268745547,5.978411504953737,7.231358880054567,
2020-04-15,PI,14,9360,8.098569869394929,9.155277278431408,6.7282449071810975,8.098569869394929,
2020-04-16,PI,9,9360,9.018374207398614,10.118562000739264,7.5506353391702845,9.018374207398614,
2020-04-17,PI,8,9360,10.004594489237633,11.176232248002934,8.462389930641866,10.004594489237633,
2020-04-18,PI,17,9360,11.074342451839783,12.412994383788686,9.475976723853492,11.074342451839783,
2020-04-19,PI,11,9360,12.26668046860772,13.757909191797939,10.617677225794317,12.26668046860772,
2020-04-20,PI,14,9360,13.591508516705368,15.2240015517238,11.875034969552589,13.591508516705368,
2020-04-21,PI,14,9360,14.909872066419627,16.738766251776177,13.15095163299449,14.909872066419627,
2020-04-22,PI,6,9360,16.316249821566178,18.287013652755363,14.568146354672134,16.316249821566178,
2020-04-23,PI,23,9360,17.890226327219068,19.926719689997217,16.015428719069035,17.890226327219068,
2020-04-24,PI,25,9360,19.549264265809274,21.711257502243534,17.57370191943314,19.549264265809274,
2020-04-25,PI,19,9360,21.382533908415038,23.682542584594607,19.25073461220537,21.382533908415038,
2020-04-26,PI,14,9360,23.279171022442107,25.730683188247124,21.02080751230457,23.279171022442107,
2020-04-27,PI,34,9360,25.238483741292864,27.836101064798694,22.874289645479426,25.238483741292864,
